date,product_name,category,quantity,unit_price,customer_id,total_revenue
2022-05-08,T-Shirt Basic,Hoodie,4,1292024.0,2692,5168096.0
2022-07-10,Hoodie Oversize,Jacket,4,1779147.0,2298,7116588.0
2022-03-08,T-Shirt Basic,Accessory,2,1663284.0,1410,3326568.0
2022-01-04,Dress Summer,T-Shirt,2,1361809.0,1358,2723618.0
2022-10-30,Scarf Wool,Dress,5,413204.0,2671,2066020.0
2022-10-21,T-Shirt Basic,T-Shirt,2,621132.0,2965,1242264.0
2022-05-23,Dress Summer,Accessory,2,539616.0,1098,1079232.0
2022-07-10,T-Shirt Basic,Dress,2,800966.0,2007,1601932.0
2022-01-21,T-Shirt Basic,Accessory,2,615052.0,1241,1230104.0
2022-08-15,Jacket Leather,Dress,1,628881.0,1557,628881.0
2022-11-09,Hoodie Oversize,Jeans,5,1205931.0,1711,6029655.0
2022-04-27,Scarf Wool,Jeans,2,743989.0,2827,1487978.0
2022-10-29,Hoodie Oversize,Hoodie,5,1299602.0,2972,6498010.0
2022-05-22,Jeans Slim,Hoodie,3,1719229.0,2138,5157687.0
2022-02-08,Jacket Leather,Dress,1,1239641.0,2511,1239641.0
2022-12-21,Jacket Leather,T-Shirt,2,1415068.0,2813,2830136.0
2022-09-09,Hoodie Oversize,Jacket,1,1414950.0,2265,1414950.0
2022-11-29,Jacket Leather,Jacket,1,762589.0,1156,762589.0
2022-07-26,Hoodie Oversize,T-Shirt,3,273185.0,1352,819555.0
2022-07-29,Jacket Leather,T-Shirt,5,335324.0,1044,1676620.0
2022-04-25,T-Shirt Basic,Jeans,1,687193.0,1592,687193.0
2022-08-13,Hoodie Oversize,Jacket,4,1318792.0,2336,5275168.0
2022-05-14,Hoodie Oversize,Dress,3,1655359.0,1138,4966077.0
2022-09-08,Dress Summer,Accessory,4,1736137.0,2687,6944548.0
2022-08-07,Jacket Leather,Hoodie,3,290065.0,2968,870195.0
2022-04-01,Jacket Leather,Accessory,4,1784635.0,1436,7138540.0
2022-12-20,Hoodie Oversize,Jeans,4,749871.0,1754,2999484.0
2022-02-15,T-Shirt Basic,Jacket,1,1556582.0,1143,1556582.0
2022-02-07,T-Shirt Basic,T-Shirt,1,529458.0,2024,529458.0
2022-05-22,Scarf Wool,Jacket,3,347492.0,2847,1042476.0
2022-04-10,T-Shirt Basic,Dress,5,836451.0,2323,4182255.0
2022-11-24,Jacket Leather,Jeans,1,1581334.0,2586,1581334.0
2022-07-09,Dress Summer,T-Shirt,1,592279.0,1262,592279.0
2022-02-04,Hoodie Oversize,Accessory,2,488634.0,1512,977268.0
2022-05-27,Jeans Slim,Dress,1,1660197.0,1673,1660197.0
2022-01-30,Dress Summer,Accessory,5,1704423.0,1062,8522115.0
2022-11-30,Jeans Slim,Hoodie,2,269450.0,2591,538900.0
2022-03-25,Dress Summer,Jeans,4,1377525.0,2447,5510100.0
2022-10-08,T-Shirt Basic,Dress,4,729272.0,2420,2917088.0
2022-12-10,Jacket Leather,Dress,2,830792.0,2908,1661584.0
2022-09-27,Jeans Slim,Accessory,2,977110.0,1031,1954220.0
2022-06-03,Dress Summer,T-Shirt,2,911526.0,2354,1823052.0
2022-04-12,Jacket Leather,Hoodie,3,1048209.0,1949,3144627.0
2022-08-03,Jeans Slim,Accessory,5,1152661.0,1802,5763305.0
2022-05-30,Hoodie Oversize,Dress,5,971673.0,2193,4858365.0
2022-03-24,Dress Summer,Jeans,4,1337423.0,1266,5349692.0
2022-04-20,Hoodie Oversize,Dress,4,1363833.0,1308,5455332.0
2022-10-02,T-Shirt Basic,Jacket,4,932557.0,1459,3730228.0
2022-07-20,Hoodie Oversize,Jeans,1,470818.0,2209,470818.0
2022-10-11,Hoodie Oversize,Jeans,4,1242990.0,1334,4971960.0
2022-06-22,Scarf Wool,Dress,2,1448083.0,1515,2896166.0
2022-11-23,Dress Summer,T-Shirt,4,1239070.0,1441,4956280.0
2022-07-25,T-Shirt Basic,Jeans,2,1161485.0,1673,2322970.0
2022-03-04,Hoodie Oversize,Jacket,3,605589.0,1391,1816767.0
2022-03-14,Jacket Leather,Accessory,1,1249962.0,2796,1249962.0
2022-09-08,Jeans Slim,T-Shirt,1,769027.0,1935,769027.0
2022-05-04,Hoodie Oversize,T-Shirt,5,1675316.0,1560,8376580.0
2022-05-01,T-Shirt Basic,T-Shirt,3,1263266.0,1254,3789798.0
2022-10-02,Hoodie Oversize,Jeans,2,681178.0,2610,1362356.0
2022-04-30,Jeans Slim,T-Shirt,3,983037.0,2359,2949111.0
2022-11-13,T-Shirt Basic,Dress,1,1562201.0,2424,1562201.0
2022-06-13,Dress Summer,T-Shirt,2,769969.0,2190,1539938.0
2022-10-13,T-Shirt Basic,Jacket,3,1064433.0,2284,3193299.0
2022-09-22,Dress Summer,Hoodie,1,1303488.0,2028,1303488.0
2022-11-16,T-Shirt Basic,Jacket,2,1419520.0,2912,2839040.0
2022-06-10,Jeans Slim,Jeans,2,519533.0,1119,1039066.0
2022-11-04,Jeans Slim,T-Shirt,1,1125986.0,1996,1125986.0
2022-03-30,T-Shirt Basic,T-Shirt,2,1663910.0,2947,3327820.0
2022-05-22,Hoodie Oversize,Dress,1,1750958.0,1470,1750958.0
2022-07-22,Jeans Slim,Accessory,4,1267025.0,2494,5068100.0
2022-11-05,Dress Summer,T-Shirt,4,1774674.0,1785,7098696.0
2022-08-15,Dress Summer,Jacket,2,1134640.0,2517,2269280.0
2022-11-30,Jacket Leather,Jeans,2,936038.0,2762,1872076.0
2022-08-10,Scarf Wool,Hoodie,1,1104961.0,2888,1104961.0
2022-02-10,Scarf Wool,T-Shirt,2,429354.0,2524,858708.0
2022-07-15,Scarf Wool,Hoodie,5,872660.0,2094,4363300.0
2022-03-09,Dress Summer,T-Shirt,4,960528.0,1694,3842112.0
2022-09-21,Jacket Leather,Jeans,2,1565373.0,1865,3130746.0
2022-01-02,Scarf Wool,Accessory,2,1425905.0,1776,2851810.0
2022-12-27,Scarf Wool,Jacket,3,1182211.0,2394,3546633.0
2022-05-05,T-Shirt Basic,Jeans,2,788280.0,1181,1576560.0
2022-04-20,T-Shirt Basic,Hoodie,5,539904.0,2029,2699520.0
2022-03-27,T-Shirt Basic,T-Shirt,4,789036.0,2221,3156144.0
2022-04-30,Hoodie Oversize,Hoodie,3,1303696.0,1047,3911088.0
2022-05-07,Scarf Wool,Jacket,1,657709.0,2994,657709.0
2022-09-12,Hoodie Oversize,Jeans,1,911674.0,2576,911674.0
2022-07-02,Jacket Leather,Hoodie,4,849494.0,1634,3397976.0
2022-01-16,Dress Summer,Hoodie,1,1436665.0,2671,1436665.0
2022-03-03,Scarf Wool,Jacket,5,1619870.0,2164,8099350.0
2022-06-07,Dress Summer,T-Shirt,2,1334025.0,2886,2668050.0
2022-09-25,T-Shirt Basic,Hoodie,4,779484.0,2689,3117936.0
2022-02-04,Scarf Wool,Jacket,3,921424.0,2564,2764272.0
2022-09-24,Jeans Slim,T-Shirt,2,472193.0,2451,944386.0
2022-03-05,Hoodie Oversize,Accessory,1,510551.0,1589,510551.0
2022-02-19,Hoodie Oversize,T-Shirt,1,504653.0,2711,504653.0
2022-09-12,Scarf Wool,Accessory,3,452409.0,2585,1357227.0
2022-05-29,T-Shirt Basic,Jeans,5,528351.0,2878,2641755.0
2022-11-21,Hoodie Oversize,Jacket,3,564167.0,1310,1692501.0
2022-10-31,T-Shirt Basic,T-Shirt,4,423361.0,1274,1693444.0
2022-10-03,Jacket Leather,Accessory,3,1242404.0,2563,3727212.0
2022-12-23,Dress Summer,Accessory,1,1785122.0,1840,1785122.0
2022-06-21,Jeans Slim,Jeans,5,1612739.0,2414,8063695.0
2022-07-20,Dress Summer,Dress,5,320684.0,1459,1603420.0
2022-11-20,Dress Summer,Jacket,3,905741.0,1733,2717223.0
2022-02-04,Jacket Leather,Dress,4,1581931.0,2658,6327724.0
2022-08-04,Hoodie Oversize,T-Shirt,1,458746.0,1361,458746.0
2022-03-06,Jeans Slim,Jacket,2,1563850.0,2018,3127700.0
2022-01-08,Hoodie Oversize,Jeans,5,1168686.0,2093,5843430.0
2022-10-28,Scarf Wool,T-Shirt,3,1693513.0,2607,5080539.0
2022-12-09,Dress Summer,Jacket,4,1607861.0,1662,6431444.0
2022-11-28,Scarf Wool,Jacket,4,1299403.0,1699,5197612.0
2022-03-17,T-Shirt Basic,Dress,1,1269625.0,2455,1269625.0
2022-06-23,Dress Summer,T-Shirt,5,580405.0,1885,2902025.0
2022-02-16,Hoodie Oversize,Jeans,1,430967.0,1758,430967.0
2022-01-15,Dress Summer,Jeans,2,893860.0,2732,1787720.0
2022-12-27,T-Shirt Basic,T-Shirt,2,539199.0,2056,1078398.0
2022-05-27,Jacket Leather,T-Shirt,2,408746.0,1621,817492.0
2022-01-26,Scarf Wool,Accessory,4,718606.0,2889,2874424.0
2022-11-04,Scarf Wool,Hoodie,5,1583759.0,2537,7918795.0
2022-04-03,Hoodie Oversize,Dress,1,276580.0,1182,276580.0
2022-08-20,Dress Summer,T-Shirt,1,703588.0,1686,703588.0
2022-01-21,Hoodie Oversize,T-Shirt,2,907281.0,1681,1814562.0
2022-11-03,Jacket Leather,Hoodie,5,1041383.0,1248,5206915.0
2022-02-07,Dress Summer,Hoodie,5,531445.0,1620,2657225.0
2022-10-03,Dress Summer,Jacket,3,1744541.0,2906,5233623.0
2022-06-06,Hoodie Oversize,Jeans,5,1147253.0,2321,5736265.0
2022-06-28,Hoodie Oversize,Dress,5,1059271.0,2800,5296355.0
2022-05-12,T-Shirt Basic,Jacket,1,263675.0,2952,263675.0
2022-11-07,Jacket Leather,T-Shirt,5,1002859.0,1030,5014295.0
2022-12-14,T-Shirt Basic,Hoodie,5,1548389.0,2326,7741945.0
2022-01-28,Scarf Wool,Accessory,1,590449.0,2500,590449.0
2022-09-17,Dress Summer,Jeans,5,794372.0,1873,3971860.0
2022-03-17,Hoodie Oversize,Jacket,1,281886.0,1948,281886.0
2022-03-08,Dress Summer,Accessory,3,1764238.0,2376,5292714.0
2022-12-08,Dress Summer,Jeans,4,353310.0,1985,1413240.0
2022-07-13,Jeans Slim,Accessory,1,1642243.0,2506,1642243.0
2022-06-11,Scarf Wool,Hoodie,1,735131.0,1317,735131.0
2022-12-13,Jeans Slim,Jacket,5,1160712.0,1737,5803560.0
2022-12-27,Dress Summer,Jacket,1,1302939.0,2421,1302939.0
2022-09-14,Hoodie Oversize,Jeans,2,468285.0,2113,936570.0
2022-03-13,Dress Summer,Accessory,2,937827.0,2258,1875654.0
2022-03-28,Scarf Wool,Hoodie,3,754472.0,1168,2263416.0
2022-09-19,Jeans Slim,T-Shirt,1,337734.0,1743,337734.0
2022-08-02,Hoodie Oversize,Jacket,5,1541450.0,1126,7707250.0
2022-06-02,Dress Summer,T-Shirt,5,320010.0,1573,1600050.0
2022-07-29,Jacket Leather,Hoodie,4,1262550.0,1120,5050200.0
2022-03-02,Scarf Wool,Jacket,3,736820.0,2452,2210460.0
2022-09-25,Scarf Wool,Jacket,5,547800.0,2009,2739000.0
2022-09-19,Jacket Leather,Accessory,4,1283983.0,2214,5135932.0
2022-08-06,Dress Summer,T-Shirt,5,1140533.0,2657,5702665.0
2022-10-10,Scarf Wool,Accessory,4,738647.0,2452,2954588.0
2022-05-16,Hoodie Oversize,Dress,2,1045089.0,1560,2090178.0
2022-12-28,Dress Summer,T-Shirt,2,631668.0,2226,1263336.0
2022-04-03,Dress Summer,T-Shirt,5,1588730.0,2083,7943650.0
2022-04-19,Jeans Slim,Dress,3,736419.0,1697,2209257.0
2022-08-29,Scarf Wool,Hoodie,1,629987.0,1223,629987.0
2022-12-21,Scarf Wool,Hoodie,3,1415342.0,2516,4246026.0
2022-05-22,Jacket Leather,Jacket,3,277268.0,2035,831804.0
2022-10-18,Jeans Slim,Jeans,1,665418.0,1793,665418.0
2022-08-25,Jeans Slim,Accessory,2,831863.0,2725,1663726.0
2022-12-06,Scarf Wool,Jeans,2,1617469.0,2536,3234938.0
2022-11-08,Dress Summer,Jacket,1,1723185.0,1814,1723185.0
2022-06-26,Jeans Slim,Jeans,4,1360541.0,1310,5442164.0
2022-05-21,Jacket Leather,T-Shirt,3,1013424.0,2012,3040272.0
2022-07-08,Jeans Slim,T-Shirt,5,1242963.0,1749,6214815.0
2022-02-18,Jacket Leather,Dress,2,891702.0,2058,1783404.0
2022-10-29,Jeans Slim,Dress,5,713180.0,2019,3565900.0
2022-07-09,Jacket Leather,Jacket,1,1723567.0,2364,1723567.0
2022-05-16,Jeans Slim,Jacket,5,428855.0,2671,2144275.0
2022-02-12,Jeans Slim,Jacket,5,786910.0,1481,3934550.0
2022-12-19,Hoodie Oversize,T-Shirt,3,1643588.0,1574,4930764.0
2022-03-31,Jacket Leather,Jeans,1,1370869.0,1825,1370869.0
2022-10-22,Jacket Leather,Accessory,5,295107.0,2763,1475535.0
2022-12-07,Jacket Leather,Jacket,2,285804.0,2117,571608.0
2022-09-02,T-Shirt Basic,Jacket,1,1050594.0,1628,1050594.0
2022-07-11,Jeans Slim,T-Shirt,2,1000592.0,2868,2001184.0
2022-11-14,Jacket Leather,Accessory,4,936637.0,2157,3746548.0
2022-04-16,Scarf Wool,T-Shirt,5,718633.0,1844,3593165.0
2022-12-29,T-Shirt Basic,Accessory,1,1779290.0,1989,1779290.0
2022-11-06,Hoodie Oversize,T-Shirt,2,671580.0,1419,1343160.0
2022-08-21,Jacket Leather,Jeans,5,1009562.0,2492,5047810.0
2022-09-22,Jacket Leather,Jacket,3,877584.0,2829,2632752.0
2022-12-10,T-Shirt Basic,Hoodie,2,513887.0,2468,1027774.0
2022-02-06,Jeans Slim,Hoodie,2,564059.0,2729,1128118.0
2022-11-01,Scarf Wool,Jacket,4,1673369.0,2936,6693476.0
2022-02-10,Hoodie Oversize,Jacket,3,1580334.0,1030,4741002.0
2022-01-17,Jacket Leather,Jacket,4,558519.0,2993,2234076.0
2022-12-10,Jeans Slim,Jacket,3,1607277.0,1298,4821831.0
2022-10-04,Scarf Wool,Accessory,2,574239.0,2085,1148478.0
2022-11-03,Scarf Wool,Jeans,4,1221147.0,1458,4884588.0
2022-02-28,Hoodie Oversize,Hoodie,5,375985.0,2997,1879925.0
2022-07-02,Dress Summer,Dress,3,1614573.0,1304,4843719.0
2022-02-10,Scarf Wool,Hoodie,2,329825.0,1958,659650.0
2022-02-08,Dress Summer,Hoodie,1,1110161.0,1340,1110161.0
2022-07-11,Scarf Wool,T-Shirt,3,1458553.0,2885,4375659.0
2022-09-24,Hoodie Oversize,Jacket,3,431094.0,1448,1293282.0
2022-05-27,T-Shirt Basic,Jacket,5,876944.0,2977,4384720.0
2022-11-29,Hoodie Oversize,Jacket,3,315023.0,2860,945069.0
2022-05-07,Hoodie Oversize,T-Shirt,3,1308266.0,2326,3924798.0
2022-02-15,T-Shirt Basic,Jeans,5,726547.0,1881,3632735.0
2022-02-14,T-Shirt Basic,Jeans,5,1117063.0,1540,5585315.0
2022-01-01,Jeans Slim,Dress,4,1695735.0,1485,6782940.0
2022-06-17,Scarf Wool,Jeans,2,724080.0,1077,1448160.0
2022-04-18,Jeans Slim,Jeans,2,325373.0,2657,650746.0
2022-01-19,T-Shirt Basic,Jacket,4,1297223.0,1515,5188892.0
2022-11-28,Dress Summer,Accessory,2,1469604.0,2573,2939208.0
2022-03-13,Dress Summer,Hoodie,3,1734696.0,1944,5204088.0
2022-04-19,Hoodie Oversize,Jeans,4,494591.0,1659,1978364.0
2022-09-25,Jacket Leather,Jeans,4,857817.0,1092,3431268.0
2022-08-28,Hoodie Oversize,T-Shirt,2,1558418.0,2875,3116836.0
2022-10-28,Hoodie Oversize,Dress,1,1500651.0,2809,1500651.0
2022-03-31,Jacket Leather,Accessory,2,1218433.0,1466,2436866.0
2022-04-13,Scarf Wool,T-Shirt,1,667521.0,1466,667521.0
2022-09-07,T-Shirt Basic,Jacket,4,690255.0,2913,2761020.0
2022-01-08,Dress Summer,Hoodie,1,442205.0,2623,442205.0
2022-06-02,Hoodie Oversize,Dress,3,1678873.0,2064,5036619.0
2022-12-13,Jacket Leather,T-Shirt,5,518044.0,1690,2590220.0
2022-06-23,Jeans Slim,Jeans,1,1137974.0,2353,1137974.0
2022-12-09,Hoodie Oversize,Jeans,5,1155745.0,2309,5778725.0
2022-06-07,Dress Summer,Dress,3,822888.0,1947,2468664.0
2022-08-03,T-Shirt Basic,Jeans,5,796404.0,1554,3982020.0
2022-06-26,Hoodie Oversize,T-Shirt,3,1286312.0,2821,3858936.0
2022-06-24,Hoodie Oversize,T-Shirt,5,851862.0,2090,4259310.0
2022-12-06,Scarf Wool,Jeans,5,645429.0,2660,3227145.0
2022-12-04,Jacket Leather,Jeans,2,868654.0,2681,1737308.0
2022-05-26,Jeans Slim,Jacket,1,1501876.0,2656,1501876.0
2022-11-20,Jeans Slim,Hoodie,5,1748042.0,1109,8740210.0
2022-06-10,T-Shirt Basic,Dress,4,1235723.0,2439,4942892.0
2022-05-07,Dress Summer,T-Shirt,2,1462257.0,1092,2924514.0
2022-03-23,T-Shirt Basic,Dress,1,1075879.0,2003,1075879.0
2022-05-27,Hoodie Oversize,Jacket,2,1218476.0,1368,2436952.0
2022-08-27,Hoodie Oversize,T-Shirt,1,1781534.0,1820,1781534.0
2022-03-25,Jeans Slim,Jacket,3,929549.0,1423,2788647.0
2022-04-23,Dress Summer,Jacket,5,352695.0,1572,1763475.0
2022-08-13,Jacket Leather,Accessory,4,1733361.0,1862,6933444.0
2022-11-28,Dress Summer,Jeans,2,1479246.0,2763,2958492.0
2022-08-31,Hoodie Oversize,Accessory,2,867381.0,2264,1734762.0
2022-05-23,Jacket Leather,Dress,2,1772712.0,1435,3545424.0
2022-02-10,Dress Summer,Dress,2,785580.0,1212,1571160.0
2022-09-15,Dress Summer,Jeans,5,826786.0,2424,4133930.0
2022-10-12,Jacket Leather,Accessory,1,1195084.0,2634,1195084.0
2022-04-15,Hoodie Oversize,Dress,5,675238.0,1526,3376190.0
2022-07-21,Dress Summer,Accessory,3,1332786.0,2754,3998358.0
2022-11-03,Jacket Leather,Jeans,5,486918.0,1468,2434590.0
2022-11-27,Scarf Wool,T-Shirt,5,417439.0,2194,2087195.0
2022-09-23,Scarf Wool,Jacket,3,1079061.0,2843,3237183.0
2022-07-29,Hoodie Oversize,Jacket,5,1111015.0,1792,5555075.0
2022-02-20,Jacket Leather,Accessory,1,415315.0,1875,415315.0
2022-04-28,Scarf Wool,Dress,4,1744473.0,1210,6977892.0
2022-07-20,Jacket Leather,Accessory,3,1138594.0,1256,3415782.0
2022-02-08,Dress Summer,Accessory,2,484104.0,2707,968208.0
2022-01-28,Hoodie Oversize,Hoodie,1,732736.0,1073,732736.0
2022-09-16,Scarf Wool,Jacket,4,1490363.0,1147,5961452.0
2022-03-25,Dress Summer,Jeans,1,1061009.0,2364,1061009.0
2022-06-04,T-Shirt Basic,Accessory,1,541630.0,1317,541630.0
2022-04-27,T-Shirt Basic,Hoodie,2,409416.0,2642,818832.0
2022-01-02,Hoodie Oversize,Hoodie,4,917700.0,1606,3670800.0
2022-04-03,Scarf Wool,Jacket,1,772993.0,1575,772993.0
2022-06-15,Scarf Wool,Jacket,2,1266672.0,2178,2533344.0
2022-12-16,Scarf Wool,Jacket,3,1684133.0,2279,5052399.0
2022-10-23,Jacket Leather,Jeans,2,633982.0,2375,1267964.0
2022-09-15,Dress Summer,Hoodie,5,1575613.0,1547,7878065.0
2022-03-22,Scarf Wool,Dress,2,1676716.0,1835,3353432.0
2022-09-25,Dress Summer,Jeans,2,1648104.0,1312,3296208.0
2022-08-23,Hoodie Oversize,T-Shirt,2,1725720.0,1808,3451440.0
2022-11-17,Scarf Wool,Accessory,1,1555268.0,1765,1555268.0
2022-11-07,Hoodie Oversize,Jacket,4,1169903.0,2693,4679612.0
2022-10-28,Scarf Wool,Hoodie,2,885261.0,1134,1770522.0
2022-12-23,T-Shirt Basic,Accessory,2,1012116.0,1948,2024232.0
2022-08-01,Jeans Slim,Jeans,5,1602549.0,2153,8012745.0
2022-03-03,Hoodie Oversize,T-Shirt,5,717167.0,1436,3585835.0
2022-02-18,Scarf Wool,Jeans,3,496856.0,2304,1490568.0
2022-05-07,Jeans Slim,Jeans,3,468270.0,1358,1404810.0
2022-08-11,Hoodie Oversize,Dress,5,1531842.0,1930,7659210.0
2022-10-06,Jacket Leather,Accessory,4,1430303.0,1883,5721212.0
2022-10-21,Scarf Wool,Dress,3,1021350.0,1252,3064050.0
2022-10-11,Jacket Leather,Jeans,4,676051.0,1135,2704204.0
2022-10-04,T-Shirt Basic,T-Shirt,5,1300300.0,2867,6501500.0
2022-04-17,Scarf Wool,Hoodie,3,309571.0,1523,928713.0
2022-05-26,T-Shirt Basic,Hoodie,2,1130753.0,1804,2261506.0
2022-04-09,Jeans Slim,Accessory,5,867559.0,1660,4337795.0
2022-03-14,Hoodie Oversize,Jacket,3,1765682.0,1319,5297046.0
2022-05-02,Dress Summer,Jacket,4,1036718.0,1080,4146872.0
2022-01-30,T-Shirt Basic,Hoodie,4,1106015.0,2215,4424060.0
2022-07-07,Dress Summer,Jeans,3,1354162.0,2477,4062486.0
2022-12-30,Dress Summer,Jeans,4,1001035.0,2368,4004140.0
2022-12-20,Hoodie Oversize,Dress,3,598081.0,2054,1794243.0
2022-10-15,Jeans Slim,Accessory,3,1082781.0,1414,3248343.0
2022-07-14,Hoodie Oversize,Dress,4,1713617.0,2895,6854468.0
2022-06-05,Scarf Wool,Jacket,1,885362.0,1368,885362.0
2022-06-21,T-Shirt Basic,Hoodie,2,1303443.0,2007,2606886.0
2022-12-01,Dress Summer,Jeans,5,1765953.0,2765,8829765.0
2022-02-10,Hoodie Oversize,Hoodie,2,1536380.0,1993,3072760.0
2022-03-04,Hoodie Oversize,T-Shirt,5,1271503.0,1596,6357515.0
2022-01-23,Hoodie Oversize,Hoodie,5,1390795.0,2526,6953975.0
2022-12-26,T-Shirt Basic,T-Shirt,2,1701549.0,2686,3403098.0
2022-03-16,Jeans Slim,Dress,3,1737616.0,2897,5212848.0
2022-02-17,Hoodie Oversize,Dress,4,1751901.0,2018,7007604.0
2022-06-09,T-Shirt Basic,Jacket,1,1219745.0,1701,1219745.0
2022-11-09,Dress Summer,Hoodie,1,846303.0,2045,846303.0
2022-04-28,Scarf Wool,Hoodie,1,456387.0,1549,456387.0
2022-04-10,Jacket Leather,T-Shirt,2,847599.0,1246,1695198.0
2022-06-16,T-Shirt Basic,Dress,2,1711581.0,1283,3423162.0
2022-10-17,Jacket Leather,T-Shirt,3,1629185.0,1614,4887555.0
2022-06-05,Hoodie Oversize,Dress,1,1061672.0,1931,1061672.0
2022-01-07,Hoodie Oversize,T-Shirt,3,1082361.0,1806,3247083.0
2022-07-15,T-Shirt Basic,Dress,1,728827.0,1232,728827.0
2022-02-25,Jacket Leather,T-Shirt,2,954487.0,1316,1908974.0
2022-11-17,Hoodie Oversize,Dress,4,1357395.0,1838,5429580.0
2022-07-12,Dress Summer,Accessory,4,873768.0,2824,3495072.0
2022-02-16,Jeans Slim,T-Shirt,4,541375.0,2360,2165500.0
2022-05-28,Jeans Slim,Hoodie,4,1088332.0,3000,4353328.0
2022-10-02,Hoodie Oversize,Jacket,5,599272.0,1411,2996360.0
2022-06-06,Jacket Leather,Accessory,1,1760146.0,1245,1760146.0
2022-07-21,Scarf Wool,Accessory,4,855027.0,1387,3420108.0
2022-05-06,Hoodie Oversize,T-Shirt,5,1659981.0,1689,8299905.0
2022-11-01,Scarf Wool,Jacket,5,599609.0,2749,2998045.0
2022-10-21,Scarf Wool,Hoodie,5,543274.0,1358,2716370.0
2022-03-05,Jacket Leather,Accessory,3,1206197.0,2022,3618591.0
2022-11-21,Scarf Wool,Hoodie,3,1458038.0,1614,4374114.0
2022-06-25,Dress Summer,Dress,5,1128485.0,1798,5642425.0
2022-04-26,Jacket Leather,Jacket,4,606183.0,1022,2424732.0
2022-07-23,Hoodie Oversize,Jeans,1,308736.0,1019,308736.0
2022-11-17,Dress Summer,Dress,2,1208348.0,2311,2416696.0
2022-01-31,T-Shirt Basic,Jacket,3,453108.0,1276,1359324.0
2022-04-23,Jeans Slim,T-Shirt,4,781923.0,1659,3127692.0
2022-12-31,Hoodie Oversize,T-Shirt,4,1297466.0,1898,5189864.0
2022-11-21,Hoodie Oversize,Hoodie,2,401936.0,1552,803872.0
2022-12-10,Hoodie Oversize,Accessory,2,447240.0,1679,894480.0
2022-03-08,Dress Summer,Jeans,4,345583.0,1603,1382332.0
2022-03-16,T-Shirt Basic,T-Shirt,2,1793923.0,2096,3587846.0
2022-02-14,Jacket Leather,Jacket,4,849969.0,1365,3399876.0
2022-09-17,T-Shirt Basic,Accessory,2,1653983.0,2974,3307966.0
2022-06-03,Dress Summer,Accessory,2,705058.0,1795,1410116.0
2022-06-04,Hoodie Oversize,Jacket,4,1417464.0,2359,5669856.0
2022-12-29,Jeans Slim,Accessory,5,589553.0,1652,2947765.0
2022-08-22,Hoodie Oversize,T-Shirt,4,1022403.0,2775,4089612.0
2022-02-20,Jacket Leather,Jacket,1,1528154.0,1590,1528154.0
2022-11-02,Scarf Wool,Jacket,2,1515318.0,1199,3030636.0
2022-09-19,Jeans Slim,Hoodie,3,1481135.0,1017,4443405.0
2022-11-11,Hoodie Oversize,Jeans,2,1526788.0,1218,3053576.0
2022-05-05,Jeans Slim,Hoodie,1,577782.0,1741,577782.0
2022-09-02,Scarf Wool,Jeans,3,997435.0,2876,2992305.0
2022-01-30,T-Shirt Basic,Jacket,3,1001551.0,1650,3004653.0
2022-05-02,Dress Summer,Accessory,4,1630279.0,1147,6521116.0
2022-05-05,Hoodie Oversize,Jeans,5,710182.0,2234,3550910.0
2022-02-06,Jacket Leather,Jacket,4,1693819.0,1670,6775276.0
2022-06-19,T-Shirt Basic,Jacket,3,948733.0,2438,2846199.0
2022-05-04,Hoodie Oversize,Hoodie,3,1288170.0,1665,3864510.0
2022-12-23,T-Shirt Basic,Hoodie,5,666769.0,1856,3333845.0
2022-02-04,Jacket Leather,Accessory,2,885962.0,1330,1771924.0
2022-03-28,Hoodie Oversize,Dress,5,1350191.0,1895,6750955.0
2022-05-14,Scarf Wool,T-Shirt,4,1044758.0,2986,4179032.0
2022-07-15,Scarf Wool,Dress,2,1692597.0,2894,3385194.0
2022-10-01,Jacket Leather,Dress,4,1392544.0,2376,5570176.0
2022-07-20,Jeans Slim,Accessory,5,1124825.0,2187,5624125.0
2022-10-12,Jacket Leather,Jeans,2,1624338.0,2843,3248676.0
2022-03-18,Jeans Slim,Accessory,5,1281612.0,1101,6408060.0
2022-02-28,Hoodie Oversize,Accessory,1,1253347.0,1327,1253347.0
2022-05-06,Jeans Slim,Jacket,3,631876.0,1327,1895628.0
2022-04-19,Hoodie Oversize,Jacket,2,862028.0,2179,1724056.0
2022-08-12,Hoodie Oversize,Jacket,3,1309121.0,1010,3927363.0
2022-10-05,Dress Summer,T-Shirt,1,1632277.0,1353,1632277.0
2022-03-09,Hoodie Oversize,Jeans,2,739099.0,2963,1478198.0
2022-03-10,Jeans Slim,Jeans,3,584003.0,1183,1752009.0
2022-06-14,Dress Summer,Jacket,3,1170229.0,1455,3510687.0
2022-11-01,Dress Summer,Dress,2,354156.0,2670,708312.0
2022-06-11,Hoodie Oversize,T-Shirt,3,1357540.0,1006,4072620.0
2022-12-31,Jacket Leather,Dress,3,1339865.0,2357,4019595.0
2022-12-08,Jacket Leather,Hoodie,2,800197.0,2968,1600394.0
2022-11-05,Scarf Wool,Jeans,3,1633650.0,2357,4900950.0
2022-12-09,Dress Summer,Jeans,3,1028381.0,2282,3085143.0
2022-02-11,Hoodie Oversize,Dress,4,1250936.0,1211,5003744.0
2022-12-20,Jacket Leather,T-Shirt,4,574847.0,1051,2299388.0
